"lambda","beta","tau","mu","replication"
1,0.57957827878481,0.00673794699908547,33.3931892573806,1
1,0.634736418940282,0.00673794699908547,29.7095595963402,1
1,0.695143928398879,0.00673794699908547,32.3728813340949,1
1,0.761300386696874,0.00673794699908547,30.031963914099,1
1,0.833752918075181,0.00673794699908547,30.2553150343182,1
1,0.913100716282262,0.00673794699908547,31.4544088604832,1
1,1,0.00673794699908547,32.7728373997852,1
1,1.09516943987466,0.00673794699908547,22.3923879823399,1
1,1.19939610203539,0.00673794699908547,34.680923074688,1
1,1.31354195725395,0.00673794699908547,26.600687505184,1
1,1.43855100957768,0.00673794699908547,29.0659402396217,1
1,1.57545710339032,0.00673794699908547,23.1289114158098,1
1,1.72539247346654,0.00673794699908547,28.3596738258774,1
1,1.88959710873031,0.00673794699908547,30.4333395555747,1
1,2.06942900715696,0.00673794699908547,27.1440300592739,1
1,2.26637540662847,0.00673794699908547,27.2498340180455,1
1,2.48206508462301,0.00673794699908547,22.72805593972,1
1,2.71828182845905,0.00673794699908547,31.5440005284881,1
1,2.97697918749497,0.00673794699908547,26.7917373223403,1
1,3.2602966292874,0.00673794699908547,29.824685999199,1
1,3.57057723332194,0.00673794699908547,26.447217347552,1
1,3.91038706864642,0.00673794699908547,31.2609442720471,1
1,4.28253641566263,0.00673794699908547,22.8056882339876,1
1,4.69010300758409,0.00673794699908547,27.718836281279,1
1,5.13645748377035,0.00673794699908547,30.9868208088313,1
1,5.6252912654408,0.00673794699908547,23.9412513386743,1
1,6.16064708430464,0.00673794699908547,26.8585540279142,1
1,6.7469524165834,0.00673794699908547,25.9771560413141,1
1,7.38905609893065,0.00673794699908547,26.8117775429224,1
1,8.09226842906835,0.00673794699908547,31.7412217782085,1
1,8.86240508277822,0.00673794699908547,28.2306673458653,1
1,9.7058352104486,0.00673794699908547,17.1979956712129,1
1,10.6295341109428,0.00673794699908547,26.3491723892584,1
1,11.6411409184099,0.00673794699908547,29.4631110877821,1
1,12.749021779117,0.00673794699908547,23.8809206862433,1
1,13.9623390407854,0.00673794699908547,25.3660719837409,1
1,15.2911270266371,0.00673794699908547,20.294187063777,1
1,16.7463750208145,0.00673794699908547,25.5999646604728,1
1,18.3401181514765,0.00673794699908547,25.1624102706457,1
1,20.0855369231877,0.00673794699908547,31.223723426105,1
1,21.9970662217493,0.00673794699908547,24.8273726377041,1
1,24.0905146929591,0.00673794699908547,22.3795546954361,1
1,26.3831954825804,0.00673794699908547,23.7193845657208,1
1,28.8940694187613,0.00673794699908547,29.064928852728,1
1,31.6439018210445,0.00673794699908547,24.7065980751172,1
1,34.6554342328022,0.00673794699908547,26.0860973010889,1
1,37.9535724973513,0.00673794699908547,26.2932403114059,1
1,41.5655927331666,0.00673794699908547,25.047895115719,1
1,45.5213669116405,0.00673794699908547,22.2700292866899,1
1,49.8536099029505,0.00673794699908547,22.2082140865941,1
1,54.5981500331442,0.00673794699908547,18.4220142193484,1
1,0.00673794699908547,0.0073791936408936,35.3837946096423,1
1,0.0073791936408936,0.0073791936408936,30.2208809698222,1
1,0.00808146736642413,0.0073791936408936,42.174863447714,1
1,0.0088505760890521,0.0073791936408936,28.7817552887464,1
1,0.00969288045801528,0.0073791936408936,36.4479004105177,1
1,0.0106153464619767,0.0073791936408936,45.1681210663339,1
1,0.0116256030388385,0.0073791936408936,34.751469774171,1
1,0.01273200516825,0.0073791936408936,33.3844150599434,1
1,0.0139437029685936,0.0073791936408936,35.6138617923958,1
1,0.0152707173698934,0.0073791936408936,37.0236586991136,1
1,0.0167240229884704,0.0073791936408936,35.9490544677877,1
1,0.0183156388887342,0.0073791936408936,45.1136566549261,1
1,0.0200587279827216,0.0073791936408936,42.6726795304993,1
1,0.0219677058894355,0.0073791936408936,27.7737181604981,1
1,0.0240583601542644,0.0073791936408936,34.1505552827904,1
1,0.0263479808144487,0.0073791936408936,30.0930305901245,1
1,0.0288555033903882,0.0073791936408936,41.3249689167055,1
1,0.0316016654853529,0.0073791936408936,26.5989562756008,1
1,0.0346091782887005,0.0073791936408936,38.5901961692388,1
1,0.0379029144009585,0.0073791936408936,50,1
1,0.0415101135341151,0.0073791936408936,50,1
1,0.0454606077882905,0.0073791936408936,44.6513480785498,1
1,0.0497870683678639,0.0073791936408936,44.408985644847,1
1,0.0545252757774352,0.0073791936408936,44.6832545820848,1
1,0.0597144157321853,0.0073791936408936,40.8194449113767,1
1,0.0653974032298602,0.0073791936408936,43.9777210943944,1
1,0.0716212374645036,0.0073791936408936,44.1514473233843,1
1,0.0784373905171307,0.0073791936408936,38.4553119152061,1
1,0.0859022330378763,0.0073791936408936,33.7085579545096,1
1,0.0940775004400739,0.0073791936408936,44.6832545820848,1
1,0.103030803461764,0.0073791936408936,29.3497289314531,1
1,0.112836187317057,0.0073791936408936,42.1903072471785,1
1,0.123574744061614,0.0073791936408936,35.8616730194393,1
1,0.135335283236613,0.0073791936408936,47.0217878945275,1
1,0.14821506633752,0.0073791936408936,34.7598754608609,1
1,0.162320611181848,0.0073791936408936,41.1611820578856,1
1,0.177768572828138,0.0073791936408936,36.977462576443,1
1,0.19468670833151,0.0073791936408936,43.3614005323475,1
1,0.213214933314462,0.0073791936408936,33.2736812338132,1
1,0.233506479090913,0.0073791936408936,38.4399984462123,1
1,0.255729159913101,0.0073791936408936,47.8523112586635,1
1,0.280066760821649,0.0073791936408936,46.1866040940285,1
1,0.306720557576557,0.0073791936408936,46.0593581940976,1
1,0.335910981239162,0.0073791936408936,39.2456081303501,1
1,0.367879441171442,0.0073791936408936,35.2966676522677,1
1,0.402890321529133,0.0073791936408936,48.1793938039088,1
1,0.441233167759984,0.0073791936408936,45.0061919951564,1
1,0.483225081189825,0.0073791936408936,36.301701510148,1
1,0.52921334150005,0.0073791936408936,30.9107198768946,1
1,0.57957827878481,0.0073791936408936,30.0567061115338,1
1,0.634736418940282,0.0073791936408936,31.5962395837277,1
1,0.695143928398879,0.0073791936408936,28.6785505937058,1
1,0.761300386696874,0.0073791936408936,25.9176048957036,1
1,0.833752918075181,0.0073791936408936,30.6856308047637,1
1,0.913100716282262,0.0073791936408936,24.8211430264779,1
1,1,0.0073791936408936,20.5129841946846,1
1,1.09516943987466,0.0073791936408936,28.2259819698406,1
1,1.19939610203539,0.0073791936408936,27.1817132875218,1
1,1.31354195725395,0.0073791936408936,23.6253820069973,1
1,1.43855100957768,0.0073791936408936,25.3057343012547,1
1,1.57545710339032,0.0073791936408936,28.1985499558011,1
1,1.72539247346654,0.0073791936408936,22.6415064025365,1
1,1.88959710873031,0.0073791936408936,29.1464221219751,1
1,2.06942900715696,0.0073791936408936,31.4472264373422,1
1,2.26637540662847,0.0073791936408936,33.6593615075913,1
1,2.48206508462301,0.0073791936408936,31.7513197287068,1
1,2.71828182845905,0.0073791936408936,21.396703964528,1
1,2.97697918749497,0.0073791936408936,30.6518103008068,1
1,3.2602966292874,0.0073791936408936,22.9834177808388,1
1,3.57057723332194,0.0073791936408936,26.0566766430345,1
1,3.91038706864642,0.0073791936408936,31.038477931478,1
1,4.28253641566263,0.0073791936408936,19.4542909474199,1
1,4.69010300758409,0.0073791936408936,27.6941124345834,1
1,5.13645748377035,0.0073791936408936,26.9963082812263,1
1,5.6252912654408,0.0073791936408936,26.1362537499857,1
1,6.16064708430464,0.0073791936408936,25.4856515317986,1
1,6.7469524165834,0.0073791936408936,26.1079916523811,1
1,7.38905609893065,0.0073791936408936,29.4072322955045,1
1,8.09226842906835,0.0073791936408936,25.4041022431944,1
1,8.86240508277822,0.0073791936408936,25.6052123736341,1
1,9.7058352104486,0.0073791936408936,27.6720733291207,1
1,10.6295341109428,0.0073791936408936,32.3505359105745,1
1,11.6411409184099,0.0073791936408936,26.8864002758747,1
1,12.749021779117,0.0073791936408936,24.5338814918542,1
1,13.9623390407854,0.0073791936408936,28.5730866796985,1
1,15.2911270266371,0.0073791936408936,24.6445181087038,1
1,16.7463750208145,0.0073791936408936,24.9065329575234,1
1,18.3401181514765,0.0073791936408936,33.1121955829639,1
1,20.0855369231877,0.0073791936408936,26.4940516631976,1
1,21.9970662217493,0.0073791936408936,30.3391064976839,1
1,24.0905146929591,0.0073791936408936,27.060514856919,1
1,26.3831954825804,0.0073791936408936,24.2131199290866,1
1,28.8940694187613,0.0073791936408936,29.6995571155754,1
1,31.6439018210445,0.0073791936408936,24.8494121676242,1
1,34.6554342328022,0.0073791936408936,28.8265476763929,1
1,37.9535724973513,0.0073791936408936,22.6193987632993,1
1,41.5655927331666,0.0073791936408936,25.5394700243404,1
1,45.5213669116405,0.0073791936408936,19.6895671552324,1
1,49.8536099029505,0.0073791936408936,25.6527361415244,1
1,54.5981500331442,0.0073791936408936,22.1227421464827,1
1,0.00673794699908547,0.00808146736642413,31.6087595667415,1
1,0.0073791936408936,0.00808146736642413,44.868020996115,1
1,0.00808146736642413,0.00808146736642413,32.1091112464382,1
1,0.0088505760890521,0.00808146736642413,36.5839836693055,1
1,0.00969288045801528,0.00808146736642413,34.4879635242681,1
1,0.0106153464619767,0.00808146736642413,32.7625811373618,1
1,0.0116256030388385,0.00808146736642413,35.6138617923958,1
1,0.01273200516825,0.00808146736642413,35.85905119683,1
1,0.0139437029685936,0.00808146736642413,37.2027973057353,1
1,0.0152707173698934,0.00808146736642413,32.1418654143144,1
1,0.0167240229884704,0.00808146736642413,42.9676221901395,1
1,0.0183156388887342,0.00808146736642413,42.6246096509327,1
1,0.0200587279827216,0.00808146736642413,50,1
1,0.0219677058894355,0.00808146736642413,35.221833411412,1
1,0.0240583601542644,0.00808146736642413,36.9345918640599,1
1,0.0263479808144487,0.00808146736642413,32.4772510394738,1
1,0.0288555033903882,0.00808146736642413,41.1430893423561,1
1,0.0316016654853529,0.00808146736642413,29.4865121349315,1
1,0.0346091782887005,0.00808146736642413,38.9785294002981,1
1,0.0379029144009585,0.00808146736642413,30.3477690840029,1
1,0.0415101135341151,0.00808146736642413,32.5572949739983,1
1,0.0454606077882905,0.00808146736642413,40.3448861227967,1
1,0.0497870683678639,0.00808146736642413,36.4083750280021,1
1,0.0545252757774352,0.00808146736642413,35.2834735139833,1
1,0.0597144157321853,0.00808146736642413,43.8087882565462,1
1,0.0653974032298602,0.00808146736642413,35.5757097872307,1
1,0.0716212374645036,0.00808146736642413,38.1134494791381,1
1,0.0784373905171307,0.00808146736642413,36.09696721825,1
1,0.0859022330378763,0.00808146736642413,48.8399953264037,1
1,0.0940775004400739,0.00808146736642413,33.5367323075279,1
1,0.103030803461764,0.00808146736642413,45.4390400545525,1
1,0.112836187317057,0.00808146736642413,37.1664368706247,1
1,0.123574744061614,0.00808146736642413,41.2730214347649,1
1,0.135335283236613,0.00808146736642413,37.4901742713473,1
1,0.14821506633752,0.00808146736642413,39.8350770247535,1
1,0.162320611181848,0.00808146736642413,35.2103626325827,1
1,0.177768572828138,0.00808146736642413,46.5829741291927,1
1,0.19468670833151,0.00808146736642413,46.1203731890913,1
1,0.213214933314462,0.00808146736642413,39.6352096163356,1
1,0.233506479090913,0.00808146736642413,46.9700688224138,1
1,0.255729159913101,0.00808146736642413,32.7788702393102,1
1,0.280066760821649,0.00808146736642413,41.1968584418184,1
1,0.306720557576557,0.00808146736642413,48.4983939735571,1
1,0.335910981239162,0.00808146736642413,41.015800427001,1
1,0.367879441171442,0.00808146736642413,44.4563026410886,1
1,0.402890321529133,0.00808146736642413,35.1605156530428,1
1,0.441233167759984,0.00808146736642413,41.565188514774,1
1,0.483225081189825,0.00808146736642413,38.7037031152504,1
1,0.52921334150005,0.00808146736642413,37.0659053609108,1
1,0.57957827878481,0.00808146736642413,33.0057754922507,1
1,0.634736418940282,0.00808146736642413,34.481484816506,1
1,0.695143928398879,0.00808146736642413,29.6280659830556,1
1,0.761300386696874,0.00808146736642413,25.9958343505001,1
1,0.833752918075181,0.00808146736642413,32.8288677972564,1
1,0.913100716282262,0.00808146736642413,32.2997421296922,1
1,1,0.00808146736642413,23.5824402584244,1
1,1.09516943987466,0.00808146736642413,29.5561297330147,1
1,1.19939610203539,0.00808146736642413,26.7213454977854,1
1,1.31354195725395,0.00808146736642413,28.4361813925221,1
1,1.43855100957768,0.00808146736642413,30.6106935813635,1
1,1.57545710339032,0.00808146736642413,28.7416422806215,1
1,1.72539247346654,0.00808146736642413,28.1207338790305,1
1,1.88959710873031,0.00808146736642413,22.6582024344539,1
1,2.06942900715696,0.00808146736642413,23.4100160242335,1
1,2.26637540662847,0.00808146736642413,26.9608548345672,1
1,2.48206508462301,0.00808146736642413,27.0703499534061,1
1,2.71828182845905,0.00808146736642413,22.71377894288,1
1,2.97697918749497,0.00808146736642413,22.4746469382174,1
1,3.2602966292874,0.00808146736642413,26.1669549212736,1
1,3.57057723332194,0.00808146736642413,24.236793199642,1
1,3.91038706864642,0.00808146736642413,23.7672724061859,1
1,4.28253641566263,0.00808146736642413,26.023290888429,1
1,4.69010300758409,0.00808146736642413,29.0495143502535,1
1,5.13645748377035,0.00808146736642413,32.4237604196841,1
1,5.6252912654408,0.00808146736642413,25.6877001265214,1
1,6.16064708430464,0.00808146736642413,27.8000769870932,1
1,6.7469524165834,0.00808146736642413,30.5948430568404,1
1,7.38905609893065,0.00808146736642413,28.7648509245391,1
1,8.09226842906835,0.00808146736642413,24.8020866849599,1
1,8.86240508277822,0.00808146736642413,27.2298200536212,1
1,9.7058352104486,0.00808146736642413,25.8718238699339,1
1,10.6295341109428,0.00808146736642413,19.3200170509139,1
1,11.6411409184099,0.00808146736642413,27.9984570529109,1
1,12.749021779117,0.00808146736642413,27.0083332075889,1
1,13.9623390407854,0.00808146736642413,28.0398361787819,1
1,15.2911270266371,0.00808146736642413,26.1999656005568,1
1,16.7463750208145,0.00808146736642413,26.9645330608059,1
1,18.3401181514765,0.00808146736642413,24.742885655088,1
1,20.0855369231877,0.00808146736642413,20.045570748626,1
1,21.9970662217493,0.00808146736642413,30.2053316684958,1
1,24.0905146929591,0.00808146736642413,26.2364588188321,1
1,26.3831954825804,0.00808146736642413,23.7253598420569,1
1,28.8940694187613,0.00808146736642413,28.7503650832204,1
1,31.6439018210445,0.00808146736642413,29.2993390040829,1
1,34.6554342328022,0.00808146736642413,31.3033582815962,1
1,37.9535724973513,0.00808146736642413,23.5329807154836,1
1,41.5655927331666,0.00808146736642413,32.2626492944264,1
1,45.5213669116405,0.00808146736642413,21.767009555696,1
1,49.8536099029505,0.00808146736642413,21.1341215992502,1
1,54.5981500331442,0.00808146736642413,27.4004541703141,1
1,0.00673794699908547,0.0088505760890521,35.3738694431206,1
1,0.0073791936408936,0.0088505760890521,45.5146883498071,1
1,0.00808146736642413,0.0088505760890521,38.4771327107144,1
1,0.0088505760890521,0.0088505760890521,36.5624554251331,1
1,0.00969288045801528,0.0088505760890521,49.7955837131918,1
1,0.0106153464619767,0.0088505760890521,34.5813501036315,1
1,0.0116256030388385,0.0088505760890521,19.7212076703958,1
1,0.01273200516825,0.0088505760890521,44.0038767888487,1
1,0.0139437029685936,0.0088505760890521,37.889365952427,1
1,0.0152707173698934,0.0088505760890521,37.4773590584835,1
1,0.0167240229884704,0.0088505760890521,30.9351265554687,1
1,0.0183156388887342,0.0088505760890521,38.4008973176665,1
1,0.0200587279827216,0.0088505760890521,42.6187381286256,1
1,0.0219677058894355,0.0088505760890521,40.6366340211508,1
1,0.0240583601542644,0.0088505760890521,49.7122782147372,1
1,0.0263479808144487,0.0088505760890521,32.0198725131917,1
1,0.0288555033903882,0.0088505760890521,50,1
1,0.0316016654853529,0.0088505760890521,37.8373049849352,1
1,0.0346091782887005,0.0088505760890521,45.6406957848251,1
1,0.0379029144009585,0.0088505760890521,39.8445446725856,1
1,0.0415101135341151,0.0088505760890521,34.2406275069308,1
1,0.0454606077882905,0.0088505760890521,32.9353156835419,1
1,0.0497870683678639,0.0088505760890521,35.5699471059896,1
1,0.0545252757774352,0.0088505760890521,34.6866088648467,1
1,0.0597144157321853,0.0088505760890521,40.302824508039,1
1,0.0653974032298602,0.0088505760890521,33.0697198899556,1
1,0.0716212374645036,0.0088505760890521,39.314434588835,1
1,0.0784373905171307,0.0088505760890521,35.5948597520387,1
1,0.0859022330378763,0.0088505760890521,32.9553237856988,1
1,0.0940775004400739,0.0088505760890521,41.6337820831812,1
1,0.103030803461764,0.0088505760890521,32.5765163782325,1
1,0.112836187317057,0.0088505760890521,38.6750965402072,1
1,0.123574744061614,0.0088505760890521,30.8036300043825,1
1,0.135335283236613,0.0088505760890521,46.7090536709889,1
1,0.14821506633752,0.0088505760890521,49.2722127362344,1
1,0.162320611181848,0.0088505760890521,48.6512596680711,1
1,0.177768572828138,0.0088505760890521,35.6170467340805,1
1,0.19468670833151,0.0088505760890521,42.4008705356861,1
1,0.213214933314462,0.0088505760890521,45.910979718548,1
1,0.233506479090913,0.0088505760890521,36.6294130329624,1
1,0.255729159913101,0.0088505760890521,47.8582372997834,1
1,0.280066760821649,0.0088505760890521,40.5110850511052,1
1,0.306720557576557,0.0088505760890521,42.1661256709337,1
1,0.335910981239162,0.0088505760890521,49.0243207111405,1
1,0.367879441171442,0.0088505760890521,41.2656257206907,1
1,0.402890321529133,0.0088505760890521,47.9616112097725,1
1,0.441233167759984,0.0088505760890521,41.7363476139806,1
1,0.483225081189825,0.0088505760890521,39.5925997963689,1
1,0.52921334150005,0.0088505760890521,34.1909291543415,1
1,0.57957827878481,0.0088505760890521,33.1336000751417,1
1,0.634736418940282,0.0088505760890521,32.5626378744463,1
1,0.695143928398879,0.0088505760890521,29.0348962666153,1
1,0.761300386696874,0.0088505760890521,30.134228594381,1
1,0.833752918075181,0.0088505760890521,27.9429344765215,1
1,0.913100716282262,0.0088505760890521,33.0647841206993,1
1,1,0.0088505760890521,22.0588655171928,1
1,1.09516943987466,0.0088505760890521,25.3539585421533,1
1,1.19939610203539,0.0088505760890521,24.928706869415,1
1,1.31354195725395,0.0088505760890521,19.4301504599396,1
1,1.43855100957768,0.0088505760890521,25.436778195018,1
1,1.57545710339032,0.0088505760890521,27.7128999495023,1
1,1.72539247346654,0.0088505760890521,26.4508133041182,1
1,1.88959710873031,0.0088505760890521,24.6913346661149,1
1,2.06942900715696,0.0088505760890521,20.042455699905,1
1,2.26637540662847,0.0088505760890521,26.5194509173486,1
1,2.48206508462301,0.0088505760890521,20.6493068961037,1
1,2.71828182845905,0.0088505760890521,25.0453650251785,1
1,2.97697918749497,0.0088505760890521,21.5848635523163,1
1,3.2602966292874,0.0088505760890521,24.4160364659064,1
1,3.57057723332194,0.0088505760890521,30.1583356710854,1
1,3.91038706864642,0.0088505760890521,26.6019629139669,1
1,4.28253641566263,0.0088505760890521,24.846575817186,1
1,4.69010300758409,0.0088505760890521,26.0282062548549,1
1,5.13645748377035,0.0088505760890521,22.744955262036,1
1,5.6252912654408,0.0088505760890521,22.0265381221154,1
1,6.16064708430464,0.0088505760890521,21.2150969197443,1
1,6.7469524165834,0.0088505760890521,27.7846808882407,1
1,7.38905609893065,0.0088505760890521,25.1477812672436,1
1,8.09226842906835,0.0088505760890521,24.19996573154,1
1,8.86240508277822,0.0088505760890521,18.7177171568107,1
1,9.7058352104486,0.0088505760890521,22.6269784858081,1
1,10.6295341109428,0.0088505760890521,28.392727900286,1
1,11.6411409184099,0.0088505760890521,27.2998673355024,1
1,12.749021779117,0.0088505760890521,21.9478735534144,1
1,13.9623390407854,0.0088505760890521,23.4822704881449,1
1,15.2911270266371,0.0088505760890521,31.7625282263608,1
1,16.7463750208145,0.0088505760890521,23.5972400914922,1
1,18.3401181514765,0.0088505760890521,21.1954047654412,1
1,20.0855369231877,0.0088505760890521,27.2171383337518,1
1,21.9970662217493,0.0088505760890521,25.7079148451395,1
1,24.0905146929591,0.0088505760890521,29.9361122783303,1
1,26.3831954825804,0.0088505760890521,31.6332181583472,1
1,28.8940694187613,0.0088505760890521,29.5758585242946,1
1,31.6439018210445,0.0088505760890521,25.4283346283186,1
1,34.6554342328022,0.0088505760890521,26.3188014718133,1
1,37.9535724973513,0.0088505760890521,30.587960656793,1
1,41.5655927331666,0.0088505760890521,25.287644917142,1
1,45.5213669116405,0.0088505760890521,20.4735092826708,1
1,49.8536099029505,0.0088505760890521,21.9744921790856,1
1,54.5981500331442,0.0088505760890521,21.6041984050232,1
1,0.00673794699908547,0.00969288045801528,34.9957609981814,1
1,0.0073791936408936,0.00969288045801528,45.1136566549261,1
1,0.00808146736642413,0.00969288045801528,33.3109153881995,1
1,0.0088505760890521,0.00969288045801528,32.0458171243442,1
1,0.00969288045801528,0.00969288045801528,50,1
1,0.0106153464619767,0.00969288045801528,40.2749341543527,1
1,0.0116256030388385,0.00969288045801528,35.0099037162973,1
1,0.01273200516825,0.00969288045801528,36.4232423352892,1
1,0.0139437029685936,0.00969288045801528,43.8242449668703,1
1,0.0152707173698934,0.00969288045801528,44.2326779563169,1
1,0.0167240229884704,0.00969288045801528,29.8386039136148,1
1,0.0183156388887342,0.00969288045801528,42.0065449257252,1
1,0.0200587279827216,0.00969288045801528,36.7802460321968,1
1,0.0219677058894355,0.00969288045801528,38.6949077112275,1
1,0.0240583601542644,0.00969288045801528,36.3614849907689,1
1,0.0263479808144487,0.00969288045801528,39.1178533102484,1
1,0.0288555033903882,0.00969288045801528,33.6961604718399,1
1,0.0316016654853529,0.00969288045801528,40.3777397207375,1
1,0.0346091782887005,0.00969288045801528,36.1858816226134,1
1,0.0379029144009585,0.00969288045801528,34.1273009653691,1
1,0.0415101135341151,0.00969288045801528,35.8447863068914,1
1,0.0454606077882905,0.00969288045801528,41.027084589318,1
1,0.0497870683678639,0.00969288045801528,35.642743761099,1
1,0.0545252757774352,0.00969288045801528,46.055493842851,1
1,0.0597144157321853,0.00969288045801528,39.1268964275271,1
1,0.0653974032298602,0.00969288045801528,40.0256611745835,1
1,0.0716212374645036,0.00969288045801528,40.0349065642634,1
1,0.0784373905171307,0.00969288045801528,50,1
1,0.0859022330378763,0.00969288045801528,37.4276769381448,1
1,0.0940775004400739,0.00969288045801528,45.8820650770518,1
1,0.103030803461764,0.00969288045801528,25.080963983106,1
1,0.112836187317057,0.00969288045801528,39.7171781104534,1
1,0.123574744061614,0.00969288045801528,41.1917868844431,1
1,0.135335283236613,0.00969288045801528,40.9271137309398,1
1,0.14821506633752,0.00969288045801528,41.6514023961804,1
1,0.162320611181848,0.00969288045801528,42.9742311575037,1
1,0.177768572828138,0.00969288045801528,36.2954866868254,1
1,0.19468670833151,0.00969288045801528,39.3947756562891,1
1,0.213214933314462,0.00969288045801528,31.2059909206417,1
1,0.233506479090913,0.00969288045801528,45.8250661499352,1
1,0.255729159913101,0.00969288045801528,33.6268597869027,1
1,0.280066760821649,0.00969288045801528,38.7174328036053,1
1,0.306720557576557,0.00969288045801528,44.8978842302114,1
1,0.335910981239162,0.00969288045801528,41.5479740794084,1
1,0.367879441171442,0.00969288045801528,44.9402911929219,1
1,0.402890321529133,0.00969288045801528,38.251335590485,1
1,0.441233167759984,0.00969288045801528,43.6427916479928,1
1,0.483225081189825,0.00969288045801528,37.2728818087452,1
1,0.52921334150005,0.00969288045801528,33.7005553866955,1
1,0.57957827878481,0.00969288045801528,34.7902369815776,1
1,0.634736418940282,0.00969288045801528,32.2123065990756,1
1,0.695143928398879,0.00969288045801528,36.9901280052355,1
1,0.761300386696874,0.00969288045801528,27.5814964835869,1
1,0.833752918075181,0.00969288045801528,22.4622052300313,1
1,0.913100716282262,0.00969288045801528,27.3853449351685,1
1,1,0.00969288045801528,28.2037728333709,1
1,1.09516943987466,0.00969288045801528,23.7920732423796,1
1,1.19939610203539,0.00969288045801528,27.9208802087862,1
1,1.31354195725395,0.00969288045801528,29.6183099996411,1
1,1.43855100957768,0.00969288045801528,20.2843225529791,1
1,1.57545710339032,0.00969288045801528,30.74461664082,1
1,1.72539247346654,0.00969288045801528,20.8519214961704,1
1,1.88959710873031,0.00969288045801528,22.0701018140966,1
1,2.06942900715696,0.00969288045801528,28.1928895270834,1
1,2.26637540662847,0.00969288045801528,27.6087288036125,1
1,2.48206508462301,0.00969288045801528,27.5461720574691,1
1,2.71828182845905,0.00969288045801528,27.7492164482661,1
1,2.97697918749497,0.00969288045801528,28.1722451255139,1
1,3.2602966292874,0.00969288045801528,27.1049551244195,1
1,3.57057723332194,0.00969288045801528,19.1474522403184,1
1,3.91038706864642,0.00969288045801528,25.1220268004446,1
1,4.28253641566263,0.00969288045801528,22.0396541019892,1
1,4.69010300758409,0.00969288045801528,25.7394015694251,1
1,5.13645748377035,0.00969288045801528,24.9202547443119,1
1,5.6252912654408,0.00969288045801528,21.378726611391,1
1,6.16064708430464,0.00969288045801528,25.5759628302282,1
1,6.7469524165834,0.00969288045801528,27.4537567448359,1
1,7.38905609893065,0.00969288045801528,29.3344749453757,1
1,8.09226842906835,0.00969288045801528,27.8139165312706,1
1,8.86240508277822,0.00969288045801528,31.0271837045098,1
1,9.7058352104486,0.00969288045801528,30.4154906025676,1
